,username,comment_created_utc,comment_score,comment_text
0,football2801,1559184138.0,3.0,".NET is the new craze. From my experience there are a lot of companies moving to it. Java is typically more expensive to hire, so .NET devs can usually be had for less. .NET core runs on Linux so it appeals to those who run Linux servers which are MUCH more common than IIS. 

It’s probably worth learning if you want to do back end work. Then again, you can get a well paying job doing back end development in PHP or Python or Node.js as well. Pick one you like. You’ll find work and pay."
1,,1559183970.0,3.0,Only study the technology required for your job.
2,UnnamedPredacon,1559188098.0,1.0,"Is it worth learning? Possibly. It's a fascinating language/framework, and MS is making it very competitive against Java on the enterprise. It has a strong documentation. 

Should you learn it? That's up to you to decide. But don't be a [magpie developer](https://blog.codinghorror.com/the-magpie-developer/). Learn the fundamentals. Once you are confident enough on your base, you can switch languages with less problems. Sure, there will always be a learning curve. But the stronger your foundation, the easier it gets. 

Just as well, languages are a tool. Your job isn't to use the latest framework in the latest trends. Your job is to provide a solution to your client. Whether you use the trending languages, or are using something less fashionable, the end product is all that matters."
3,Fastbreak99,1559239264.0,1.0,"I have a huge crush on .Net Core, but more importantly don't go into the mindset of setting all your eggs in one tech basket. Everyone is going to have their forte, and that's perfectly fine, but chances are you are going to have to face other stacks, other language, and some of them haven't even been made yet.

So yeah, give it a try. It's an amazing time to be a dev in that tools, language, even hosting can be free. There are no excuses not to at least hello world anything you show interest in! if you don't like it and want to try something else, there is almost certainly a market for almost any mainstream language, and there are a bunch."
4,,1559184333.0,3.0,"I keep hearing ""there are a lot of companies moving to it"" but I'm not convinced. Can you give me a list of well known tech companies that use ASP.NET Core as of today?

The Home Depot, JP Morgan Chase, Amazon, IBM, Walmart Labs all use Java Spring Boot in my area. I live in a Tech Hub. The only companies that use ASP.NET / ASP.NET Core are Dell, Charles Schwab, Emerson, StackOverflow, Microsoft, and a few no name companies in financial/government/IT consulting sectors already on the Microsoft stack.

What am I missing here?

Also, is it possible to avoid Java / .NET jobs entirely? I work at a well known Tech Company, and no one uses .NET at all. We just use JavaScript and Python and some Go.

I'm just worried there will come a day when ASP.NET Core completely takes over Node.js, Python, and Go?"
5,bagg889,1559218047.0,2.0,".NET is the new craze?

.NET has been around since at least 2002..."
6,tapiocasampler909,1560880565.0,1.0,"Java is still way more popular than .NET/.NET Core when it comes to server side programming though, in terms of numbers, right? Is there still a big demand for java developers?"
7,,1559194899.0,7.0,[deleted]
8,QuestionsHurt,1559188177.0,3.0,Good way to stay at the bottom and limit your career.
9,,1559243639.0,-1.0,"The issue I have with .NET Core is that it isn't the ""best"" at everything.

Why would I learn Xamarin when I can learn React Native?

Why would I learn ASP.NET when I can learn Node?

Why would I learn ML.NET when I can learn TensorFlow?"
10,kivinkujata,1559246811.0,1.0,"I'm sort-of answering a question you didn't ask, but I thought I could add some input.

I'm a senior consultant with a small (about 10-15 employees) IT consulting firm on Toronto, Canada. We specialize in Microsoft products and particularly .NET, Azure and Office 365-based solutions.

At this point, about one third of our development work is now targeting the netcore/netstandard SKUs instead of framework. That being said, the vast majority (99%+) of our clientelle have no idea what the difference is, don't care, and wouldn't understand if we told them. 

Although we don't have a concrete roadmap, and aren't likely to create one, I have a feeling we will have converted over to a ""all new work on netcore"" basis by the end of the year. At this point, when we interview new candidates, netcore falls squarely into the ""nice to have"" category; we're only testing against MVC 5 proficiencies right now. I expect that will change in the future."
11,football2801,1559185918.0,0.0,"I can’t give a list, no, my comments are made purely on my own observations on LinkedIn and from friends in the industry.  Node, Python and Go all have a very small adoption rate where I am at. We have Java, .NET and PHP here. 

It is entirely possible to avoid Java and .NET. As I mentioned above, PHP is big here and I am a PHP developer. PHP gets a lot of crap thrown at it from other developers, but it’s the most common language and there’s good paying jobs for it. Some of the largest local companies in my area use it."
12,Fastbreak99,1559239081.0,2.0,".Net core has flipped everything. It's faster, more flexible, and much more dev friendly."
13,football2801,1559218538.0,1.0,Nobody said it hasn’t been around. I said it’s the new craze. Means that it’s newly taking off in a big way in the job market.
14,,1559198582.0,1.0,"On the contrary learning specific technologies will not further your career. Good employers(e.g FANG) do not care if you know ASP.NET ot not. But they care about problem solving and the impact you have created. As far as current job is concerned, you can make the highest impact by knowing the relevant technologies."
15,Fastbreak99,1559246287.0,3.0,I suck at detecting this over the internet... sarcasm?
16,,1559247296.0,1.0,"Just curious, in your company, are you specifically looking for people with prior C# / ASP.NET experience?

What if I applied, and I've only had JavaScript/Node.js and vanilla Java experience from school?"
17,,1559186391.0,2.0,"If you don't mind me ask, are you living in a Tech Hub, and what companies do your friends work for?"
18,bagg889,1559242329.0,1.0,"Yes, I love .NET Core, but it's not a ""new craze"".  

Core is an upgrade path from [ASP.NET](https://ASP.NET) 4.7."
19,bagg889,1559219726.0,1.0,"What does ""taking off in a big way"" mean to you?  Do you have any data to back this up?

I looked for a .NET job in early 2017 and have recently started looking again and notice no significant change in demand.

C# language usage falling [https://www.tiobe.com/tiobe-index/](https://www.tiobe.com/tiobe-index/) 

Also, for three consecutive years, there has been a drop in usage of C# and .NET according to  [https://insights.stackoverflow.com/](https://insights.stackoverflow.com/)"
20,,1559236138.0,1.0,IF you don't understand dependency injection and inversion of control you aren't getting hired by anyone because you are not good at software development.
21,kivinkujata,1559247672.0,2.0,"My employer tends to seek candidates that already know the technologies that we work with from day to day (ASP.NET, C#, Entity Framework, MVC 5, CSS, HTML, Razor, various jQuery things). They don't allocate a particularly large budget to training people, and prefer candidates that can hit the ground running in the specific tech stack.

Our work is - to be quite frank - quite basic, and we don't put a lot of value in the highly esoteric skills that most Masters CS grads tend to come to us with. Solving complex algorithms actually isn't really a value add here.

edit: I should address Java specifically.

We're currently in the process of onboarding one of our part-time remote contractors into a full-time position. He was brought in for a Java Spring MVC project that we acquired but didn't have the resources to do ourselves. Spring MVC seems to have enough transferrable concepts that we was able to meet our (admittedly fairly low) bar for C# and ASP.NET after a few weeks to a month of study."
22,,1559247532.0,1.0,Most companies don’t care if you don’t have experience in the specific languages. They will care that you don’t follow any standardized software development practices though.
