,username,comment_created_utc,comment_score,comment_text
0,SalemBeats,1533828734.0,12.0,"**C#** w/ .NET Core + Typescript is popular amongst Angular developers. IMO, this is the ultimate *""I need VERBOSE AND EXPLICIT STRUCTURE in my life""* stack for SPA development. C# is also a solid choice if you want to dabble in hobbyist game development since [it's the native scripting language for Unity](https://blogs.unity3d.com/2018/03/28/updated-scripting-runtime-in-unity-2018-1-what-does-the-future-hold/). When I was first introduced to C# back around 2007, it felt like a *""better Java""*, which brings me to...  
  
**Java** has a ton of history in web development, from Enterprise Java Beans, to Spring, etc. If you decide to spend a bunch of time in Java for web development, you'll likely be more comfortable programming native Android apps using either Java or Kotlin.    
  
**Python** w/ Django is popular with the data-science types, due largely to strength of Python's ecosystem in this domain. From what I've seen, it gets a lot of use from people who have taken a programming course or two in college and focused more highly on theoretical math/science courses. They often leverage it as *essentially* a really, really sophisticated TI-84+ calculator, writing a lot of single-use scripts which are used to test hypotheses, etc. Configuring/sharing/deploying Python code seems to reflect this use case -- Python/PIP seems to be much more painful than with Node/NPM.  
  
**PHP** w/ WordPress is huge if you ever want to hang up the corporate life and go freelance. Small-to-medium-sized businesses are still *overwhelmingly* using WordPress and are platform-locked by plugins like WooCommerce. There's a lot of love for Vue in the Laravel community as well, so the three of these *(PHP7/Laravel/Vue)* might make sense to learn together.    
  
**Rust** aims to be a better **C/C++**, in case you need to run a web server that's bottlenecked by computation rate rather than by I/O throughput. But it doesn't seem to have much of an ecosystem around it yet, so this is unlikely to be a language you're extremely productive in anytime soon. It's in an *""early adopter""* status, and if you encounter the types of problems in your job that it would be well-suited for, you're probably better off just using C/C++.  
  
**Go** chases a lot of the same goals that Node does *(speed/scale)* but mixes in a bit more C-like programming style and focus. Google made it with a practical and pragmatic emphasis to actually **do things** *(rather than just stand around sniffing farts while bragging in academese about how ideal the language design is)*. A result of this design emphasis is that it's likely to be more productive than C/C++/Rust for solutions where it would make sense to consider those, while still being much quicker at computation than something like Node."
1,disymebre,1533815285.0,5.0,How about Rust?
2,KiNgOfSpEEdOJaCK,1533802881.0,10.0,"I would suggest to learn C#, it classes the fourth/fifth popular programming language in SO survey and l think it's as versatile as Javascript or Python, you can use it for servers, desktop, games(a lot of Xbox games are programmed in C#, I think) and stuff."
3,morphemass,1533809491.0,4.0,Elm if you want to add something front-end friendly to your skillset. Elixir if you want something from the backend that will be a huge divergence from node. golang if you want something low level. Ada if you want something esoteric ;)  
4,BasedWebDeveloper,1533805804.0,11.0,PHP .. will be around until the end of time. 
5,mearkat7,1533802724.0,6.0,"golang

It's compiled so it is legitimately fast and has great tooling. Also very simple to get started but very powerful once you dive deep."
6,WroteBCPL,1533808275.0,3.0,"IMO there's no point learning Python if you know JavaScript. They're both very developer friendly languages.

Go for something low-level like C. No objects (well you get structs), no package management system (just compilation units that you can link together), learn how the kernel executes your code etc etc.

Then maybe write some C or C++ code that includes the V8 runtime and do something cool with that javascript in your compiled program.

Or if you're feeling less adventurous embed Lua.

It's all fun stuff!"
7,qilisiang,1533823520.0,3.0,"Learn at least two main languages, one dynamic typing and another static typing.

Since you know JS, maybe it is good to learn another static typing language, e.g. Golang, Rust, C#, or even Java.

If you want learn more about ML/AI, Python is good choice due to popular frameworks such as Scikit learn, Tensorflow, Keras. Panda, Numpy."
8,tunisia3507,1533827673.0,3.0,"I like rust because it's a different paradigm rather than variations on a theme. It was also designed with webassembly in mind; we're considering replacing some of our frontend stuff with rust (it's a data analysis tool so fast algorithms are important). It'll feel hard but it'll be good to broaden your base.

But if you want to get into machine learning or data science, python is the way to go."
9,vontwothree,1533862964.0,3.0,"New skills don't necessarily have to be new languages. How good are your DevOps skills? How good are the tests you're writing?

Asking for a language recommendation on this sub is... Well it leads to people suggesting C# and PHP and that's never good."
