,username,comment_created_utc,comment_score,comment_text
0,PalmamQuiMeruitFerat,1638865801.0,39.0,I want to know more about the 29% who uses notepad++
1,Amuro_Ray,1638864421.0,11.0,Wait where are these perl jobs?
2,barovab,1638876870.0,15.0,Wait when did this came out?
3,tamalm,1638886755.0,3.0,How come Perl developers earning more than Rust/Java/Go/C#/Python...even C/C++ developers?  What can Perl do that Python/Go/C++ can't?
4,kebab4you,1638896088.0,4.0,"Male vs Female ratio was better than I expected, still didn't make it any less sad when the bar shot all the way to the right as I scrolled passed that box."
5,MountainAlps582,1638863060.0,26.0,"Wow 50% of programmers have been coding for 10yrs of less

No wonder why everyone seems like a beginner"
6,shevy-ruby,1638888317.0,2.0,"> This year, React.js surpassed jQuery as the most commonly used web framework.

This is like almost every year, yet jQuery lives on! \o/

When it comes to tenacity jQuery is the king."
7,MountainAlps582,1638863286.0,-16.0,DAE think it's kind of fucked a survey is asking for Sexual orientation (and gender)?
8,yesman_85,1638909944.0,1.0,Would be cool to see how much it changed over the last year and 5 years.
9,adidshaft,1640252800.0,1.0,I'm curious. Is there any way to deduce something about Web3 devs?
10,tester346,1638867511.0,17.0,"`Admins`, yyyy... I meant `Cloud DevOps Engineers` /s"
11,KieranDevvs,1638875717.0,17.0,"I use Notepad++ on a daily basis for data manipulation. It might be JSON, it might be finding diffs between two datasets, or formatting or viewing the hex of a binary file. Its quite versatile."
12,dezsiszabi,1638884860.0,3.0,"Using it every day. Usually to just store random pieces of data on separate tabs that I can reference later or to do some JSON editing/formatting or to look at some random files quickly etc.

Usually I clear all tabs every few weeks and the cycle begins :)"
13,,1638925673.0,2.0,[removed]
14,alternatex0,1638881583.0,6.0,"Literally all of us. Some use Visual Studio, some use VS code, some use other IDEs, but all of us together use Notepad++ for quickly viewing code files. There just isn't anything else as snippy that supports that many file types."
15,shevy-ruby,1638888357.0,1.0,"Notepad++ is actually quite nice. It also helps the mental mode like ""we have notepad ... so let's upgrade!"".

A long time ago I used the crimson editor on windows. Good old days...

Geany on windows is quite ok-ish too. I quite like editors that are useful
but not quite tied onto the IDE-heavy department."
16,yesman_85,1638910209.0,1.0,Paging 8bitguy..
17,SittingWave,1638869422.0,14.0,in the mines of Moria probably.
18,Amuro_Ray,1638878224.0,18.0,"Four months ago, That's when the big thread about it was made. I was wondering the same thing before."
19,devraj7,1638891510.0,9.0,"There's an inverse correlation between how much you get paid for a job and how easy it is to find such a job, which is why the top paying jobs are for niche languages (Clojure, etc...). Basically, you'll never get such a job."
20,shevy-ruby,1638888564.0,2.0,"Perhaps it is because they are in a niche situation now. Like COBOL, even though a zombie language, assumingly the jobs that still exist are decently paid.

Other explanations may be that many perl guys also use e. g. C. So then it's more a combination of languages. But it's not possible to speculate without knowing how these answers were given. I guess most use more than one programming language."
21,penguin_digital,1638890503.0,2.0,">How come Perl developers earning more than Rust/Java/Go/C#/Python...even C/C++ developers?  What can Perl do that Python/Go/C++ can't?

I know entire server ecosystems for multi-national companies that are fully reliant on Perl scripts to function. Yet over my 12year career, I've never come across someone who knows language X,Y,Z, **and** Perl. I guess Perl isn't an attractive choice as a 2nd language *for most developers*. I've only ever come across someone who is a dedicated Perl dev and they are few and far between. Seems like a similar situation to COBOL."
22,Amuro_Ray,1638897859.0,2.0,"Often where perl is it had existed for a long time there are less people willing to write perl and the skills needed are sometimes a bit more than the effort people are willing to put into older perl.


Not saying they aren't skilled just they have had bad experiences or working in another language is just more enjoyable.

A lot of places in the UK I knew that wrote/write perl are trying their best to move away due to recruitment issues which also leads to parts of the module eco system not being very up to date."
23,KieranDevvs,1638875791.0,34.0,"Correction: 50% of people *on StackOverflow*, *who took this survey*.
(Its much less than 50% of all programmers)."
24,przemo_li,1638887054.0,12.0,"Representation of orientations and genders in programmer population vs general population is interesting metric to those of us who build communities rather then just participating.

It also motivates those that do outreach/schooling to better match programs their run/create.

Finally metric of issues people face based on their gender/orientation gives us an idea how far (or close) are we towards stated preference of many who would rather not see issues based on those in our communities/workplaces.



You can't take meta out of programming communities."
25,Amuro_Ray,1638864351.0,3.0,"~~Probably someone else but I don't think so.~~

Edited: Probably someone else does but I don't think so."
26,strager,1638907490.0,2.0,"Gender I can understand. Gender affects how people interact, whether we like it or not.

Sexual orientation I cannot understand. 🤷‍♀️"
